title,posted,content
More than 7.17 Cr (7,17,26,040) balance and unutilized COVID Vaccine doses are still available with the States/UTs to be administered. 

****

MV

HFW/COVID Vaccine doses to States/13th Aug 2022/2

                
                
                (Release ID: 1851433)
                Visitor Counter : 229
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                        ,
                    
                        
                        
                            Manipuri 
                    
                        ,
                    
                        
                        
                            Tamil 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Address by the Hon’ble President of India Shri Ram Nath Kovind at India – Croatia Business Forum
                        
                        
                ","
                Posted On:
                27 MAR 2019 6:25PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Address by the Hon’ble President of India Shri Ram Nath Kovind at India – Croatia Business Forum
                        
                        
                
                
            
                Posted On:
                27 MAR 2019 6:25PM by PIB Delhi
            
                
                
                
                
                
	I have great pleasure to be here this morning to address the India-Croatia Business Forum. I would particularly like to thank Madam President for being with us today. Our joint presence underlines the commitment both countries have to deepen our economic linkages.
	I would like to thank the Croatian Chamber of Economy, the Associated Chambers of Commerce and Industry of India, the Confederation of Indian Industry and the Federation of Indian Chambers of Commerce and Industry for organizing this business event. I am happy at the enthusiastic turnout from both countries; some 30 companies have travelled from India to participate in this Forum.  


Ladies and Gentlemen,


	I had productive discussions yesterday with Madam President and with Prime Minister Plenkovic on how to take forward our multi-faceted bilateral ties. There is immense potential to expand trade and investment profile and establish innovation, research and start-up partnerships. Add to this, we have a rich trading past to encourage and inspire us! Many here would know of the flourishing mercantile connect between Dubrovnik and Goa that existed in the 16th century. Over 1000 Croatian traders lived in Goa shipping merchandise across continents and oceans. The church of Saint Blaise in Goa, a replica of the original in Dubrovnik, stands testimony to their enterprise and prosperity. 
	There are still other compelling factors enriching the India-Croatia business ecosystem. Croatia’s popularity in India has increased manifold following Croatian team’s outstanding performance in the FIFA World Cup last year. Croatia’s natural beauty and friendliness are attractions no less, and Indian tourists have started to visit this beautiful country in large numbers. These exchanges and understanding would be most helpful for enhancing two-way business collaborations.  


Ladies and Gentlemen,


	India is known as the land of culture and spiritualism in Croatia.  That may well be the case, but you need to experience the economic energy, dynamism and vigour of the new India in the making. The world is taking note of it and so must you. India today is the fastest growing major economy in the world with a growth of over 7%. Presently, it is the 3rd largest economy in the world in purchasing power terms and the 6th largest in absolute terms. And it is poised to be a 5 trillion-dollar economy by 2025. You will find in India a transformed business climate today, a good measure of which is India’s extraordinary jump of 65 places during the last four years in the World Bank Ease of Doing Business Index. The introduction of the path-breaking Goods and Services Tax has transformed India, a country of 1.3 billion people, into One Nation, One Tax, and One Market for the first time in her history. 
	And with growth, we are combining equity, to empower women and to allow those at the bottom of the pyramid a stake in progress and prosperity. Our financial inclusion programme - Jan Dhan Yojana - has seen over 330 million bank accounts opened for the poor and the needy. The largest public health insurance scheme in the world, Ayushman Bharat, has been rolled out with enormous success.
	We are also at work to tailor our reforms to realize the full potential of our youth. India enjoys a uniquely favourable demography with nearly half of our population below the age of 25 years. Our Skill India and Start-up India programmes are unleashing a new wave of entrepreneurship and enterprise. India has the second largest network of start-ups in the world with one of the highest numbers of unicorn success. 
	India is known for its software prowess. Work is now underway to upgrade the “hardware” of our nation through next-generation infrastructure, be it the 100 Smart cities, high-speed train corridors, airports, highways, or nationwide broadband connectivity. 


Ladies and Gentlemen, 


	India is changing and changing fast. The international business community has given a vote of confidence to these changes with new investments. During our last financial year, we received US$ 62 billion in foreign direct investment. Indian industry is also reaching out across the world, be it through trade, direct investments or joint collaborations. But numbers often don’t capture the enormous changes taking place or the dynamism that accompanies them. I invite you to come and experience for yourself what we are doing for ourselves and for the world.  We invite Croatia to partner with us and take advantage of the opportunities that India presents. 
	I am encouraged that bilateral trade has doubled during the last decade, and some investments have been made in both directions. However, you would admit that our bilateral trade and investment flows are still modest. For Croatia, the Indian growth story presents opportunities for two-way engagement in information technology, pharmaceuticals, digital economy, renewable energy, healthcare, infrastructure, defence and tourism sectors, just to name a few.
	We would like Croatia to collaborate with us in our flagship programmes - Make in India, Clean India, Start-up India and Digital India. We are also keen to learn from Croatia in the tourism and urban infrastructure sectors.
	Indian IT sector has much to offer to Croatia. One of our largest IT companies, Infosys, is already present in Croatia, as is a large pharmaceutical company, the ACG Group. The Indian pharmaceuticals industry is the third largest in the world in terms of volume and the world’s largest provider of generic drugs. They can partner Croatia in providing quality healthcare, medicines and medical devices for the public health system at an affordable cost. There are prospects for promoting medical and wellness tourism as well.   
	Defence sector could be a vital area of cooperation between our two countries. Our defence requirements are huge and I invite Croatian companies to partner us in meeting our demands. There are opportunities in the renewable energy sector as well. In India, we have set a target to reach renewable energy generation capacity of 175 Gigawatts, including 100 Gigawatts of solar by 2022. I am told that an Indian company, Green Orient Power, has invested in wind farms near Sibenik. Entertainment is another growing area of economic engagement.  A number of Indian filmmakers are now showing interest to shoot in this beautiful country.  
	The services sector contributes significantly to the economies of both India and Croatia. We must look at ways to enhance cooperation in this field. India can also be a partner in Croatia’s development by providing skilled manpower in information technology, construction, hospitality and health sectors.


Ladies and gentlemen,


	There is lot more to happen in our bilateral economic relations. I invite Indian and Croatian businesses to partner with each other for trade, technology and investment collaboration. In today’s globalized world, we cannot think only in terms of export and import, we must also look at integrating our value and supply chains to derive maximum benefit. I am happy that an India-Croatia Business Council has been set in place. We need to energize it and seek its assistance in identifying new areas of cooperation. As Governments, we can be the facilitators for business but you are the true spearheads of greater economic engagement. I wish you the very best in this endeavor. 
	I once again thank all the stakeholders for making today’s forum a success. And convey my deep appreciation for the esteemed presence of Madam President and her commitment to promote India-Croatia business ties. 


Thank you!

*****

AKT/M/SBP

                
                
                (Release ID: 1569682)
                Visitor Counter : 522
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                          President of India addresses Croatian-Indian Economic Forum as well as students of University of Zagreb on the final day of his state visit to Croatia; invites Croatia to partner with India and take advantage of the opportunities that India presents
                        
                        
                ","
                Posted On:
                27 MAR 2019 6:20PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                          President of India addresses Croatian-Indian Economic Forum as well as students of University of Zagreb on the final day of his state visit to Croatia; invites Croatia to partner with India and take advantage of the opportunities that India presents
                        
                        
                
                
            
                Posted On:
                27 MAR 2019 6:20PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind, addressed the Croatian-Indian Economic Forum in Zagreb, Croatia today (March 27, 2019).

Speaking on the occasion, the President said that India is known as the land of culture and spiritualism in Croatia. That may well be the case, but Croatian people need to experience the economic energy, dynamism and vigour of the new India in the making. India is changing and changing fast. The international business community has given a vote of confidence to these changes with new investments. During our last financial year, we received US$ 62 billion in foreign direct investment. Indian industry is also reaching out across the world, be it through trade, direct investments or joint collaborations. But numbers often don’t capture the enormous changes taking place or the dynamism that accompanies them. He invited Croatia to partner with India and take advantage of the opportunities that India presents.

The President said that in today’s globalized world, we cannot think only in terms of export and import, we must also look at integrating our value and supply chains to derive maximum benefit. He was happy to note that an India-Croatia Business Council has been set in place. He said that we need to energize it and seek its assistance in identifying new areas of cooperation. As Governments, we can be the facilitators for business but business communities are the true spearheads of greater economic engagement. He invited Indian and Croatian businesses to partner with each other for trade, technology and investment collaboration.

Later today, the President addressed the students of the University of Zagreb. The theme of the address was “India – Croatia relations- the way forward”.

Addressing the gathering, the President said that the University of Zagreb is renowned as a centre for learning and scholarship. We in India have a special connect with this university, and particularly its Faculty of Humanities and Social Sciences, for hosting the Department of Indology.

The President said that Croatia’s progress to a stable and prosperous democracy is indeed inspirational. Its journey as a member of the European Union, a key global partner for India, heralds a new beginning for Croatia. All of us would do well with a stronger Europe, one that should continue to anchor a multi-polar world uplifting multilateralism, strengthening global governance and ensuring adherence to international laws and regulations. 

The President said that India now have the third largest scientific and technical manpower pool in the world, with 162 universities awarding over 4000 doctorates annually. India’s skill in information technology is well known. India has a thriving research and development services market, which is expected to reach US$ 38 billion by 2020. A third of the top 1000 companies in terms of global research and development spending, now have centres in India. The knowledge economy wrapped around the digital highway and powered by artificial intelligence has immense scope to bring our research-labs together, to bring our entrepreneurs together, and to bring new solutions for health and well-being for our people.

The President said that there is much India-Croatia can do together. He said that the two countries have to now build a new-age partnership, a partnership anchored in economic synergies, in geo-political realities, in technology and innovation, in sustainability and the 4th Industrial Revolution, and in the strengths and priorities of the two countries. 

The President said that his visit was the first by a President of India to Croatia. His visit intends to reaffirm India’s hand of friendship and to invite Croatians, particularly its youth, to venture out to India.

The President will leave for Bolivia – the second leg of his visit tomorrow morning (March 28, 2019).

*****

AKT/M/SBP

                
                
                (Release ID: 1569676)
                Visitor Counter : 528
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Hindi 
                    
                        ,
                    
                        
                        
                            Urdu 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India Addresses Indian Community Reception in Croatia; says India stands ready to work with everyone to find solutions to global challenges
                        
                        
                ","
                Posted On:
                27 MAR 2019 11:51AM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India Addresses Indian Community Reception in Croatia; says India stands ready to work with everyone to find solutions to global challenges
                        
                        
                
                
            
                Posted On:
                27 MAR 2019 11:51AM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind, addressed the Indian community and Friends of India in Zagreb, Croatia, yesterday evening (March 26, 2019) at a Reception hosted by Shri Arindam Bagchi, Ambassador of India to Croatia.

Speaking on the occasion, the President said that it is very heartening to see that irrespective of their background, Indian community had found a welcoming home in Croatia, and is contributing in its own ways to the development of Croatia. Yet, the members of the community have kept India and Indian values and traditions alive in their hearts and they were a true reflection of India with its rich diversity, cultural heritage and traditions.

The President said that Indian diaspora are the prism through which the Croatian people see India, and their success in Croatia has contributed to building a positive image of India in this country. He also thanked the friendly people of Croatia for their generosity and large heartedness in welcoming Indian community in their homes, and in their social circles. He said that the role that each one of them has played in enhancing engagement and understanding between India and Croatia is truly commendable.

The President said that the values of democracy, pluralism and peace that India stands for, and its economic growth story, have combined to make India a force to be reckoned with. He said that India was ready to work with everyone to find solutions to global challenges and to extend a hand of friendship to one and all.

The President appreciated the role played by Friends of India, a large number of whom attended the event, in enhancing engagement and understanding between India and Croatia. He appreciated their efforts in creating a vast network of cultural institutions, dance and yoga schools, Ayurveda clinics and Indian stores and restaurants. All these have popularized India across Croatia and across all age groups. We were truly impressed that International Day of Yoga was celebrated last year in 37 cities across Croatia, he said.

The President also attended a banquet yesterday (March 26, 2019) hosted in his honour by the President of Croatia, Mrs Kolinda Grabar-Kitarovic. Speaking on the occasion, the President said that India and Croatia enjoy historical and cultural linkages. The Independence of Croatia coincided with a new phase of liberalization of Indian economy. The growth story of India, particularly over the last few years, and Croatian journey as a member country of the European Union, hold immense promise for our economic partnership.

 

Click here to see the address by the President at the banquet hosted in honour by the President of Croatia

 

Click here to see the address by the President at the Indian community reception in Croatia

 

 

***

AKT/KP/SKS

 

                
                
                (Release ID: 1569520)
                Visitor Counter : 729
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                        ,
                    
                        
                        
                            Marathi 
                    
                        ,
                    
                        
                        
                            Bengali 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India in Croatia; leads Delegation level talks with President and PM of Croatia
                        
                        President Kovind Conferred the highest award by Croatia India to gift a bust of Mahatma Gandhi to Croatia to mark his 150th Birth Anniversary India and Croatia sign four MOUS
                ","
                Posted On:
                26 MAR 2019 9:00PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India in Croatia; leads Delegation level talks with President and PM of Croatia
                        
                        President Kovind Conferred the highest award by Croatia India to gift a bust of Mahatma Gandhi to Croatia to mark his 150th Birth Anniversary India and Croatia sign four MOUS
                
                
            
                Posted On:
                26 MAR 2019 9:00PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind, reached Zagreb, Croatia yesterday (March 25, 2019) on the first leg of his state visit to three nations – Croatia, Bolivia and Chile. This is the first-ever visit of a head of state from India to Croatia.  

Today (March 26, 2019), the President commenced his engagements with visit to the Office of the President of Croatia where he was received by his counterpart, Mrs Kolinda Grabar-Kitarovic and accorded a ceremonial welcome. 

During the subsequent one-to-one discussions with President Kitarovic, the President said that he was honoured to pay the first-ever State Visit from India to Croatia. He thanked her for the warm hospitality accorded to him and his delegation. Thereafter, the President was conferred the Grand Order of the King of Tomislav, the highest award of the Republic of Croatia. He dedicated the award to India-Croatia Friendship. 

Subsequently, the President led delegation-level talks between the two sides. Speaking on the occasion, he said that India looks forward to greater cooperation with Croatia, both bilaterally and within the architecture of the European Union, particularly during Croatia’s Presidency of the EU in the first half of 2020.  The President said that India has strategic partnership with the European Union. India is working towards finalizing a pragmatic and balanced India-EU Broad-based Trade and Investment Agreement. We would seek Croatia’s support for this, particularly during its Presidency of the EU. 

The President said that India is keen to impart greater economic content to its bilateral relations with Croatia. India-Croatia bilateral trade has doubled over the last decade but it does not reflect the true potential as yet. There are a number of new sectors that hold promise for both sides such as pharma, waste management, infrastructure development, agriculture, biomedical research and start-ups.  

The President also offered to gift a bust of Mahatma Gandhi to Croatia to mark his 150th Birth Anniversary. The President of Croatia expressed her thanks for the gesture and assured that all efforts would be made to place the bust at a prominent public place in Croatia and unveil the same on October 2, 2019. 

On talks concerning multilateral issues, Croatia expressed support for UN reforms including permanent membership for India in an expanded and reformed UN Security Council. 

The President also emphasised India’s commitment to the cause of mitigating climate change and welcomed Croatia to join the International Solar Alliance. The Croatian President assured that Croatia would consider India’s invitation with full earnestness. On the issue of terrorism, both countries agreed to work together to develop a strong global response to terrorism in all its forms and manifestations, and to seek accountability and action from those responsible for such barbaric acts. 

Following the delegation-level talks, the two Presidents witnessed the signing and exchange of four MOUs that concern fields of tourism, sports and culture. These include: 

1.   An MOU on Hindi Chair: India (ICCR) to continue the Hindi Chair at Indology Department of University of Zagreb for another three years.

2.   An MOU on Sanskrit Chair: Given the interest shown by Croatians in studying Sanskrit, India (ICCR) to set up a Sanskrit Chair at the Indology Department of University of Zagreb.

3.   An MOU on cooperation in the field of tourism: this will help deepen links between the two countries in this tourism sector.

4.   An MOU in field of sports: for cooperation between the Sports Authority of India and the Department of Kinesiology of the University of Zagreb for taking up joint initiatives for capacity building in sports. 

The President also issued a Press Statement on his visit to Croatia (attached).  

Later, the President visited the Mirogoj City Cemetery and paid his respects at the “Voice of the Croatian Victims-Wall of Pain Memorial”. 

In his next engagement, the President visited the State Residence Visoka where the Prime Minister of Croatia, Mr Andrej Plenkovic, received him and hosted a working lunch. Speaking on the occasion, the President said that India-Croatia relations go deep into history. Since Croatian Independence, our two countries have had close and friendly relations.  We are keen to deepen our bilateral ties and expand their scope.  

The President said that terrorism is a global threat which requires global response. The recent Pulwana terrorist attack on Indian security personnel is again an acute reminder of the urgency of determined international efforts to curb this menace.  India had made a proposal for a Comprehensive Convention on International Terrorism at the United Nations to strengthen international laws on counter terrorism. He sought Croatia’s support for early finalization of the Convention.

 Later in the evening, the President will address an Indian Community Reception in Zagreb. He will also attend a banquet hosted in his honour by the President of Croatia.   

Media Statement by the President .

 

***

AKT/KP/VK

                
                
                (Release ID: 1569862)
                Visitor Counter : 161
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India’s Message on the Eve of World Tuberculosis Day
                        
                        
                ","
                Posted On:
                23 MAR 2019 2:10PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India’s Message on the Eve of World Tuberculosis Day
                        
                        
                
                
            
                Posted On:
                23 MAR 2019 2:10PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind, in his message on the eve of World Tuberculosis Day, which is observed every year on March 24, has said:-

“I am happy to note that World Tuberculosis Day is observed every year on 24th March, to commemorate the anniversary of Dr. Robert Koch’s discovery of the Tuberculosis (TB) bacteria in 1882.

The theme of World Tuberculosis Day this year is “It’s Time”. Consistent with the spirit of this theme, India has renewed its commitments and intentions to end TB by 2025, five years ahead of the global targets. This is an ambitious timeline and, given our motivation to eliminate the disease, it is achievable.

I urge all stakeholders to come together to achieve a TB free India. Let us re-dedicate ourselves towards achieving this goal”.

President’s Message in Hindi

*****

AKT/KP

                
                
                (Release ID: 1569297)
                Visitor Counter : 1510
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Press Communique
                        
                        
                ","
                Posted On:
                23 MAR 2019 11:16AM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Press Communique
                        
                        
                
                
            
                Posted On:
                23 MAR 2019 11:16AM by PIB Delhi
            
                
                
                
                
                The President of India administered the Oath of Office to Shri Justice Pinaki Chandra Ghose as Chairperson, Lokpal, at a ceremony held today (March 23, 2019) at 1030 hrs at Rashtrapati Bhavan.  

*****

AKT/KP

                
                
                (Release ID: 1569295)
                Visitor Counter : 1097
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President’s Holi Greetings
                        
                        
                ","
                Posted On:
                20 MAR 2019 6:44PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President’s Holi Greetings
                        
                        
                
                
            
                Posted On:
                20 MAR 2019 6:44PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind in his message on the eve of Holi has said:-

“On the occasion of the joyous festival of Holi, I convey my greetings to all fellow citizens in India and abroad. This festival is a celebration of spring and of our sense of fraternity and mutual goodwill. May the confluence of colours bring positive energy to all our families and our shared society”. 

Click here to to see the President's message in Hindi

 

***

AKT/SH/SKS

                
                
                (Release ID: 1569206)
                Visitor Counter : 481
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                        ,
                    
                        
                        
                            Tamil 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Press Communique
                        
                        
                ","
                Posted On:
                19 MAR 2019 9:22PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Press Communique
                        
                        
                
                
            
                Posted On:
                19 MAR 2019 9:22PM by PIB Delhi
            
                
                
                
                
                The President of India has been pleased to appoint the following as Lokpal:-

Chairperson

1.   Shri Justice Pinaki Chandra Ghose

 

Judicial Members

2.   Shri Justice Dilip B. Bhosale

3.   Shri Justice Pradip Kumar Mohanty

4.   Smt. Justice Abhilasha Kumari

5.   Shri Justice Ajay Kumar Tripathi

 

Members other than Judicial Members

6.   Shri Dinesh Kumar Jain

7.   Smt. Archana Ramasundaram

8.   Shri Mahender Singh

9.   Dr. Indrajeet Prasad Gautam

        

The above appointments will take effect from the dates they assume charge of their respective offices.

  ***** 

AKT/KP

                
                
                (Release ID: 1569140)
                Visitor Counter : 1169
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                        ,
                    
                        
                        
                            Marathi 
                    
                
                
                
