title,posted,content
Following is the text of Vice President’s message: 
 
“I convey my warm greetings and best wishes to all our citizens on the happy occasion of Republic Day Celebrations.
 
On this  occasion we should reaffirm our commitment towards the Constitution and  founding principles of our Republic and revalidate our faith in the  cherished ideals of liberty, equality, fraternity and justice for all.  
 
On this  joyous day, let us celebrate the achievements of our Republic and  solemnly resolve to dedicate ourselves towards building a peaceful,  harmonious and progressive India.”
***
KSD/BK
                
                
                (Release ID: 1485393)
                Visitor Counter : 82
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President pays Homage to Netaji Subhas Chandra Bose 
                        
                        
                ","
                Posted On:
                23 JAN 2017 2:47PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President pays Homage to Netaji Subhas Chandra Bose 
                        
                        
                
                
            
                Posted On:
                23 JAN 2017 2:47PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Pranab Mukherjee paid homage to Netaji  Subhas Chandra Bose on his birth anniversary at Rashtrapati Bhavan today  (January 23, 2017).  He paid floral tributes in front of a portrait of  Netaji at Rashtrapati Bhavan. Officers and staff of Rashtrapati Bhavan  were present on the occasion.
****
AKT/SH
                
                
                (Release ID: 1481029)
                Visitor Counter : 77
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Most outstanding trait of presidency its ability to question, discuss and debate every dogma, says President while inaugurating Bicentenary celebrations of Presidency University 
                        
                        
                ","
                Posted On:
                20 JAN 2017 8:34PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Most outstanding trait of presidency its ability to question, discuss and debate every dogma, says President while inaugurating Bicentenary celebrations of Presidency University 
                        
                        
                
                
            
                Posted On:
                20 JAN 2017 8:34PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Pranab Mukherjee inaugurated the Bicentenary celebrations of Presidency University today (January 20, 2017) in Kolkata. 
Speaking on the occasion, the  President said the Presidency University is not merely a collection of  buildings or an expression of language. The University stands for  advancement, progress, thinking and questioning. The early students of  the Hindu school from which the College and later the University emerged  were known for their liberal thoughts, ideas, and philosophy as well as  opposition to all prejudice.  
The President said the  Presidency College gave birth to and nurtured generations of students  who went on to influence and change the course of our country’s  history. What is most remarkable is that this institution which was  established primarily to educate the lower bureaucracy of the colonial  rulers, went on to not only question and reform everything archaic, but  also emerged as the hot bed of ant colonial ideas and actions.  
The President said  established as a place for liberal, scientific and secular education  based on western ideas of nationalism, this College became the  institutional as well as intellectual manifestation of Bengali  renaissance. Although Presidency continuously upheld academic  excellence, its most outstanding trait lay in its ability to question,  discuss and debate every established dogma.  Be it socio-religious  beliefs, political construct or ideological tenets, Presidency as an  institution always dwelt upon the thesis and the anti thesis before  arriving at the synthesis, that suited our nation the most. 
The President said as a great  institution of modern world, Presidency’s biggest achievement has been  its ability to inculcate a love for learning. Not just learning that is  contained within the scope of the text books and syllabus, but knowledge  that is acquired by plunging into the depths of subjects.  It is this  eternal pursuit that produced luminaries such as Bankim Chandra  Chatterjee and Anandaram Barooah in literature.  S N Bose, M N Saha, P C  Mahalnobish, Amal Kumar Raychaudhuri, Shyamal Sengupta and Ashoke Sen  in the field of basic Science.  Amartya Sen and Sukhamoy Chakraborty in  the field of economics and alumnus such as Dr Rajendra Prasad (The  President of India), Muhammed Ali of Bogra (Prime Minister of Pakistan)  and Abu Sayeed Chowdhury (The President of Bangladesh). The President  said he was happy that this rich tradition is continuing and expressed  the hope that it will continue to flourish.  
The President said students should not  become mere salesman for commercial products but should contribute to  research, innovation and enhancement of knowledge. He expressed concern over the fact  that none from an Indian University has won the Nobel Prize since Sir CV  Raman and few Indian universities find a place in the top of  international ranking of Universities. He said as Visitor of 126 Central Institutions, he has been  asking institutions of higher learning to focus on research and  innovation as well as improving their international rankings.  He concluded calling upon  Presidency University to become the number one university of the country  and to get a top position in international rankings. 
***
 
AKT/AK/VK
                
                
                (Release ID: 1480936)
                Visitor Counter : 66
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President Inaugurates 28TH Dantan Gramin Mela -2017 
                        
                        
                ","
                Posted On:
                20 JAN 2017 12:07PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President Inaugurates 28TH Dantan Gramin Mela -2017 
                        
                        
                
                
            
                Posted On:
                20 JAN 2017 12:07PM by PIB Delhi
            
                
                
                
                
                 
The  President of India, Shri Pranab Mukherjee inaugurated the 28th Dantan  Gramin Mela -2017 at Dantan, Paschim Medinipur, West Bengal yesterday  (19th January, 2017).
Speaking on the occasion, the President Pranab Mukherjee expressed  concern over growing tensions and difference of opinion in society.   Referring to the violence in different parts of the world, the President  said the general trend of human society is for people to love each  other and co-exist, not spread hatred. Rural fairs like Dantan Gramin  Mela promote brotherhood, harmony and peaceful co-existence among  people. They reflect the eternal wisdom of rural areas and increase  friendship amongst different sections of society.
*****
AKT/SH/SK
                
                
                (Release ID: 1480835)
                Visitor Counter : 106
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India condoles the loss of lives of young children in a bus accident in Uttar Pradesh
                        
                        
                ","
                Posted On:
                20 JAN 2017 12:03PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India condoles the loss of lives of young children in a bus accident in Uttar Pradesh
                        
                        
                
                
            
                Posted On:
                20 JAN 2017 12:03PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Pranab Mukherjee condoled the loss of lives of young children in a bus accident in Etah district of Uttar Pradesh yesterday.
 
In his message to Shri Ram Naik, the Governor of Uttar Pradesh yesterday, the President said “I am saddened to learn about the loss of lives of young children in the tragic bus accident in Etah district of Uttar Pradesh.
 
My thoughts and prayers are with all those affected by the accident.  I am sure that the State Government and other agencies are taking necessary steps to provide all possible help to the bereaved families who have lost their near and dear ones as well as medical assistance to the injured.
 
Please convey my heartfelt condolences to the families of the deceased.  I wish speedy recovery to those injured”.
 
***
AKT/HS/SK
                
                
                (Release ID: 1480817)
                Visitor Counter : 29
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President Inaugurates Centenary Celebrations of Jhalda Satyabhama Vidyapith, Purulia, West Bengal
                        
                        
                ","
                Posted On:
                19 JAN 2017 11:48AM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President Inaugurates Centenary Celebrations of Jhalda Satyabhama Vidyapith, Purulia, West Bengal
                        
                        
                
                
            
                Posted On:
                19 JAN 2017 11:48AM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Pranab Mukherjee inaugurated the Centenary celebrations of Jhalda Satyabhama Vidyapith today (January 18, 2017) at Jhalda, Purulia, West Bengal.
Speaking on the occasion, the President called upon the students to uphold the values of our civilization through the attainment of education. He appreciated the effort by Jhalda Satyabhama Vidyapith to mark its Centenary by setting up a museum on the freedom struggle on the occasion of its centenary. He paid homage to five young men of this area who, inspired by revolutionary patriot, Satya Kinkar Dutta, laid down their lives in the freedom struggle. The President said these martyrs who made the supreme sacrifice for our independence must be saluted. People should be educated about their sacrifice and also, about the Chuar uprising, a glorious chapter in our struggle for freedom whose epicentre was Jhalda.
The President quoted Swami Vivekananda, and said the aim of education is to become a real man. He urged students to have a common goal of attaining education and to uphold the qualities of tolerance, determination and honesty. He said they would hold thereby the flag of our great civilisation high.
****

AKT/SH 
                
                
                (Release ID: 1480717)
                Visitor Counter : 66
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Rashtrapati Bhavan, Mughal Gardens and Rashtrapati Bhavan Museum Complex to remain close for public viewing from January 20 to 28; 
                        
                         Change of guard ceremony not to be held on January 21 and 28 
                ","
                Posted On:
                18 JAN 2017 1:52PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Rashtrapati Bhavan, Mughal Gardens and Rashtrapati Bhavan Museum Complex to remain close for public viewing from January 20 to 28; 
                        
                         Change of guard ceremony not to be held on January 21 and 28 
                
                
            
                Posted On:
                18 JAN 2017 1:52PM by PIB Delhi
            
                
                
                
                
                Rashtrapati Bhavan, Mughal Gardens and Rashtrapati Bhavan Museum Complex will remain closed for public viewing from January 20 to 28, 2017 due to rehearsals for the forthcoming Republic Day Parade/Beating Retreat Ceremony and address by the President to both Houses of Parliament.  The Change of Guard Ceremony will also not take place on January 21 and 28, 2017.
 
*****
 
AKT/SBP
                
                
                (Release ID: 1480660)
                Visitor Counter : 43
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                         President of India to visit Jharkhand and West Bengal from January 18 to 20
                        
                        
                ","
                Posted On:
                17 JAN 2017 3:16PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                         President of India to visit Jharkhand and West Bengal from January 18 to 20
                        
                        
                
                
            
                Posted On:
                17 JAN 2017 3:16PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Pranab Mukherjee will visit Jharkhand and West Bengal from January 18 to 20 2017. 
On January 18, 2017, the President will inaugurate the centenary Year Celebrations of Jhalda Satyabhama Vidyapith at Jhalda, Purulia.  On the same day, he will also inaugurate the 60th  Anniversary Celebrations of the Netaji Research Bureau and unveil the  restored Wanderer Car used by Netaji Subhash Chandra Bose on his  ‘Mahanishkraman’ in January 1941 at Kolkata.   
On January 19, 2017, the President will inaugurate the 28th Dantan Gramin Mela-2017 at Dantan, Paschim Medinipur. He will also attend the 35th Anniversary celebrations of Aajkaal at Kolkata on the same day.
On January 20,  2017, the President will inaugurate the Bengal Global Business  Summit-2017. On the same day, he will inaugurate the Bicentenary  Celebrations of the Hindu School. The President will also inaugurate the  Bicentenary Celebrations of Presidency University at Kolkata before  returning to Delhi.  
*****
 AKT/HS/VK
 
                
                
                (Release ID: 1480616)
                Visitor Counter : 47
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India Condoles the Loss of Lives Due to a Boat Accident in Bihar 
                        
                        
                ","
                Posted On:
                15 JAN 2017 4:05PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India Condoles the Loss of Lives Due to a Boat Accident in Bihar 
                        
                        
                
                
            
                Posted On:
                15 JAN 2017 4:05PM by PIB Delhi
            
                
                
                
                
                
 
The President of India, Shri Pranab Mukherjee has condoled the loss of lives due a boat accident in the Ganga River in Bihar. 
 
In his message to Shri Ram Nath Kovind, Governor of Bihar, the President has said “I am sad to learn about the boat accident in which a number of persons have lost their lives and some are missing when a boat capsized in the Ganga River in Bihar, Patna. I understand rescue and relief operations are currently underway.
 
I call upon concerned authorities to provide all possible aid to the bereaved families who have lost their near and dear ones and medical assistance to the injured. 
 
Please convey my heartfelt condolences to the families of the deceased. I wish speedy recovery of the injured persons”.
 
*****
 

AKT/HS
                
                
                (Release ID: 1480531)
                Visitor Counter : 37
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India Extends his Greetings on the Occasion of Army Day 2017 
                        
                        
                ","
                Posted On:
                15 JAN 2017 4:03PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India Extends his Greetings on the Occasion of Army Day 2017 
                        
                        
                
                
            
                Posted On:
                15 JAN 2017 4:03PM by PIB Delhi
            
                
                
                
                
                
 
The President of India, Shri Pranab Mukherjee has extended his greetings and felicitations to all officers, soldiers, veterans, civilians, ex-servicemen and their families on the occasion of Army Day 2017.
 
In his message, the President has said, “I am happy to learn that the Army Day is being celebrated on 15th January, 2017.
 
The Indian Army plays a pivotal role in ensuring the national security of India, whilst defending our borders across some of the most perilous terrain in the world.  It provides stability during internal security challenges and is often called upon to provide assistance during natural calamities. The Indian Army is known for its professionalism, selfless commitment and the unparalleled bravery of its rank and file.
 
Today, we remember our bravehearts who have made the supreme sacrifice in the line of duty.  The nation is indebted to them and their families.  I wish to place on record our deepest appreciation for the dedication and devotion of our soldiers in their service to the nation.
 
I am confident the Indian Army will continue to acquit itself as a robust and vital instrument of national power in the coming years.
 
I wish the Army Day celebrations all success”.
*****
AKT/HS
                
                
                (Release ID: 1480530)
                Visitor Counter : 42
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India condoles the passing away of Shri Surjit Singh Barnala 
                        
                        
                ","
                Posted On:
                15 JAN 2017 2:04PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India condoles the passing away of Shri Surjit Singh Barnala 
                        
                        
                
                
            
                Posted On:
                15 JAN 2017 2:04PM by PIB Delhi
            
                
                
                
                
                
 
The President of India, Shri Pranab Mukherjee has condoled the passing  away of former Chief Minister of Punjab, Shri Surjit Singh Barnala. 

In a message to his wife, Smt. Surjit Kaur Barnala, the President has  said, “I am sad to learn about the passing away of your husband, Shri  Surjit Singh Barnala, a colleague and friend for long years. 

Shri Barnala was a distinguished Statesman, Parliamentarian and able  administrator who served the nation with great distinction in various  capacities such as Chief Minister of Punjab and Governor of several  states. He also served with distinction as member of the Union Council  of Ministers, having handled portfolios of Agriculture and Chemical and  fertilisers. He will be always remembered for the strong stance he took  against the forces of extremism and the struggle he waged against  terrorists and anti national forces in our country. 

In his passing away, the nation has lost a patriot and a public figure  who made important contribution to the maintaining of the unity and  integrity of our country as well as its comprehensive development. 

Please accept my heartfelt condolences and convey them to all other  members of your family. May God give you and your family the strength  and courage to bear this irreparable loss”. 
*****


AKT/HS
                
                
                (Release ID: 1480529)
                Visitor Counter : 53
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        India looks forward to working with Kenya to contribute to Global Peace and Stability, says President 
                        
                        
                ","
                Posted On:
                12 JAN 2017 3:06PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        India looks forward to working with Kenya to contribute to Global Peace and Stability, says President 
                        
                        
                
                
            
                Posted On:
                12 JAN 2017 3:06PM by PIB Delhi
            
                
                
                
                
                
 
 The President of India, Shri  Pranab Mukherjee yesterday (January 11, 2017) received His Excellency  Mr. Uhuru Kenyatta, the President of the Republic of Kenya at  Rashtrapati Bhavan. He also hosted a banquet in his honour.
Welcoming the President of Kenya, the President said India’s relationship with Kenya is centuries old.  India and Kenya fought together as brothers against colonialism.  The  two countries are bound by common belief in democratic values and  traditions. India’s first Prime Minister Jawaharlal Nehru had a special  relationship with Kenyan President’s father, President Jomo Kenyatta who  laid the foundation of the Kenyan nation.  
The President said India and  Kenya have made significant progress in cooperation since  re-establishment of contacts at Head of Government level during the  visit of Prime Minister Narendra Modi in July 2016.  These high level exchanges are taking place after a gap of over three decades.  He expressed confidence that the Kenyan President’s visit will expand and deepen cooperation between the two countries.  
The President said trade is below potential and there is need for increasing and diversifying economic linkages.  India  welcomes efforts by the industry and business on both sides to pursue  opportunities in healthcare, tourism, IT, agriculture, blue economy and  energy.  
Reciprocating the sentiments  expressed by President Mukherjee, the Kenyan President lauded the role  of the Indian community in Kenya whom he described as part and parcel of  Kenyan society.  He said the Indian community, encouraged by Prime Minister Nehru were an integral part of Kenya’s freedom struggle.  He  called for increased contacts at the highest level so that people and  business leaders get inspired to take relations to a new level.  
Subsequently, in his banquet speech, President Pranab Mukherjee said under Mr. Uhuru Kenyatta’s  visionary leadership, Kenya has become one of the fastest growing  economies of Eastern Africa. It has established itself as a hub for  financial, commercial, tourist and transportation services. India  remains committed to its developmental partnership with Kenya. India’s  Technical and Economic Co-operation programme and training and  scholarship initiatives under the India-Africa Forum Summit have  benefited many young Kenyans. India stands ready to assist Kenya further  in its human resource development and capacity building efforts. 
The President said India recently  organized the first-ever Festival of India in Kenya- Urafiki Utsav -  which was well received. We look forward to hosting a Festival of Kenya  in India. In the 21st century, India looks forward to working with Kenya to  fulfill the many shared aspirations of our respective peoples and  contribute to global peace and stability.
 

****
 
AKT/HS
 
 
 
 
                
                
                (Release ID: 1480395)
                Visitor Counter : 239
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Speech by The President of India, Shri Pranab Mukherjee at the banquet hosted in honour his excellency Mr. Uhuru Kenyatta, The President of the Republic of Kenya 
                        
                        
                ","
                Posted On:
                12 JAN 2017 3:04PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Speech by The President of India, Shri Pranab Mukherjee at the banquet hosted in honour his excellency Mr. Uhuru Kenyatta, The President of the Republic of Kenya 
                        
                        
                
                
            
                Posted On:
                12 JAN 2017 3:04PM by PIB Delhi
            
                
                
                
                
                 
 
Excellency, President Uhuru Kenyatta,
Honourable Ministers from Kenya, 
Distinguished Guests,
Namaskar!
Habari Ya Jioni! 
Mr. President, 
We are delighted to welcome you today. 
Not so long ago, in October last year, I had the  pleasure of welcoming you to the Rashtrapati Bhavan when you  participated in the Third India-Africa Forum Summit hosted in New Delhi.
 
 Your State Visit to India this year, the first State Visit from Kenya since February 1981, reflects a new momentum in our bilateral co-operation. 
 
The initiatives  announced during Honourable Prime Minister, Shri Narendra Modi’s State  Visit to Kenya last July and your current visit will go a long way in  strengthening our long standing affinities and enhancing our ties in the  diverse areas of our common interest.
 
Excellency,
You have experienced the famed  hospitality of the vibrant State of Gujarat. Of course, the enterprising  people of this ‘Jewel of Western India’ are no strangers to you. Over  the centuries, the Muhindi in Kenya have been a bridge between our two countries - and today, they are as much a part of your society as your own tribes: they are even referred to as the 43rd  tribe of Kenya! Their active involvement in almost every sector of Kenya’s economy bears testimony to their dedication to your great country. 
 
Excellency,
Mzee Jomo Kenyatta, the founding President of Kenya, was an esteemed friend of the leaders of India’s Freedom movement. During his  famous Kapenguria trial in Kenya, independent India’s first Prime  Minister, Shri Jawaharlal Nehru, had despatched Diwan Chaman Lal, an  eminent lawyer, to represent and defend him in court.   Over the years,  this mutual regard and understanding have  deepened and evolved into a close relationship. We have made  substantial progress in every sphere of our cooperation. Today,  India  is one of Kenya’s leading trade partners and second largest foreign  investor. The presence of more than forty premier Indian companies in  Kenya bears testimony to the complementarities of our two economies.  India welcomes Kenyan business houses to explore the opportunities that  our flagship schemes offer for partnerships and investments in our  country. 
 
Excellency,
Under your visionary  leadership, Kenya has become one of the fastest growing economies of  Eastern Africa. It has established itself as a hub for financial,  commercial, tourist and transportation services. India remains committed  to her developmental partnership with Kenya. India’s Technical and  Economic Co-operation programme and our training and scholarship  initiatives under the India-Africa Forum Summit have benefited many  young Kenyans. India stands ready to assist Kenya further in her human  resource development and capacity building efforts. 
 
In our discussions  this evening, we shared a sense of satisfaction at our flourishing  people-to-people contacts. This year, Indians represented the third  largest tourist inflow into Kenya. Your beautiful country’s pristine  beaches on the Indian Ocean and famed wild-life parks have always been  major attractions. In turn, Kenyans favour India for business,  education, medical treatment and also tourism. India has recently held  the first-ever Festival of India in Kenya- Urafiki Utsav -  which  was very well received. We look forward to hosting a Festival of Kenya  in India; and we anticipate that before long, Kenyan food like ‘Ugaali’ and ‘Sukuma’ Wiki will be popular in India as well!  
 
It is for these  reasons, Excellency, that India believes that as two old friends, and as  developing nations with a ‘young’ population, there is much that we can  do to build on our synergies. 
In  the 21st century, India looks forward to working with Kenya to fulfill  the many shared aspirations of our respective peoples and contribute to  global peace and stability. I have learned of a Swahili proverb saying - Shikamana kama pete na kidole , meaning, we must hold together like the finger and the ring.  Let this ancient adage inspire our joint efforts. 
 
With these words, Mr. President, I wish you and your distinguished delegation a very fruitful visit to India.
 
Ladies and Gentlemen, I request you to join me in raising a toast:-
·      to the health and success of the President of Kenya, His Excellency President Uhuru Kenyatta;
·      to the progress and prosperity of the people of Kenya, our neighbours across the Indian Ocean; and
·      to the everlasting friendship between India and Kenya.
Thank you !
 
****
AKT/HS

  

                
                
                (Release ID: 1480396)
                Visitor Counter : 39
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President’s greetings on the eve of Lohri, Makar Sankranti and Pongal 
                        
                        
                ","
                Posted On:
                12 JAN 2017 1:41PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President’s greetings on the eve of Lohri, Makar Sankranti and Pongal 
                        
                        
                
                
            
                Posted On:
                12 JAN 2017 1:41PM by PIB Delhi
            
                
                
                
                
                The  President of India, Shri Pranab Mukherjee has greeted his fellow  countrymen on the eve of the festivals of Lohri (which falls on 13th January, 2017) and Makar Sankranti & Pongal, (which fall on 14th January, 2017).
In  his message the President has said, ""On the joyous occasion of Lohri,  Makar Sankranti and Pongal, I convey warm greetings and best wishes to  all fellow citizens inIndia and abroad.
Lohri,  Makar Sankranti and Pongal are expressions of joy and prosperity  ushered in by a fresh harvest.  May the celebrations of these festivals  bind all sections of our society together with the spirit of love, compassion and joy.
May  these festivals which celebrate the hard work of our farmers and offer  gratitude to mother nature bring happiness, peace and prosperity in  every one’s life.”
 ***
AKT/NT/SK
                
                
                (Release ID: 1480387)
                Visitor Counter : 70
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
