title,posted,content
                Shri Justice Dipak Misra was sworn in as the 45th Chief Justice of the Supreme Court of India at a ceremony held today (August 28, 2017) in the Durbar Hall of Rashtrapati Bhavan. He made and subscribed to the oath of office before the President.

******

AKT/NT/SK 

                
                
                (Release ID: 1500805)
                Visitor Counter : 107
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Prime Minister of Nepal calls on the President 
                        
                        
                ","
                Posted On:
                24 AUG 2017 8:07PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Prime Minister of Nepal calls on the President 
                        
                        
                
                
            
                Posted On:
                24 AUG 2017 8:07PM by PIB Delhi
            
                
                
                
                
                Rt. Honourable Mr. Sher Bahadur Deuba, the Prime Minister of Nepal, called on the President of India, Shri Ram Nath Kovind, at Rashtrapati Bhavan today (August 24, 2017). 

Welcoming the Nepalese Prime Minister, the President congratulated him on becoming the Prime Minister of Nepal for the 4th time. He expressed happiness that the Prime Minister of Nepal is the first foreign dignitary to stay in Rashtrapati Bhavan during his Presidency, and thanked Mr. Deuba for accepting his invitation. 

The President congratulated the Government and people of Nepal for successfully conducting two phases of local elections. He also conveyed his best wishes for the conduct of the upcoming provincial and federal elections in Nepal. 

The President of India condoled the loss of lives and destruction of property during recent floods in Nepal. He said the Government and people of India were committed to stand by Nepal. 

The President expressed satisfaction on the state of India-Nepal relations which have seen eight high level visits in the past three years. He said that India-Nepal relations derive their strength from a shared history, common culture, trade links and an open border. This is symbolised by the “national” treatment both countries give to each other’s citizens. India is looking forward to expanding its economic and development cooperation with Nepal, as per Nepal’s national priorities. 

The President expressed happiness at the large number of Nepalese students studying in India. He emphasised that the Government of India provides several scholarships to Nepalese students, and they are always welcome in India. 
 

***



AKT/NT/SK 

                
                
                (Release ID: 1500657)
                Visitor Counter : 96
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President’s greetings on the eve of Ganesh Chaturthi 
                        
                        
                ","
                Posted On:
                24 AUG 2017 4:46PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President’s greetings on the eve of Ganesh Chaturthi 
                        
                        
                
                
            
                Posted On:
                24 AUG 2017 4:46PM by PIB Delhi
            
                
                
                
                
                
 



The President of India, Shri Ram Nath Kovind has greeted fellow-citizens on the eve of Ganesh Chaturthi.

 

In his message, the President has said, ""On the occasion of Ganesh Chaturthi, I convey my heartiest greetings and good wishes to my fellow citizens.

 

Lord Ganesha, widely worshipped as the God of wisdom, prosperity and good fortune, is traditionally invoked at the beginning of new ventures. The great freedom fighter, Lokmanya Bal Gangadhar Tilak championed the festival of Ganesh Chaturthi to garner support for our country’s freedom movement. Let us on this day recall this inclusive vision and re-dedicate ourselves to building a strong and caring India where peace and prosperity prevail.

 

May the celebrations of the birth of Lord Ganesha remove all obstacles in India’s path of progress and bless us all with joy, prosperity and peace”.

 

Hindi version of the President’s message is attached.  

 

*****

AKT/SH/SBP



                
                
                (Release ID: 1500624)
                Visitor Counter : 43
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India condoles the passing away of Shri Rishang Keishing 
                        
                        
                ","
                Posted On:
                24 AUG 2017 12:18PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India condoles the passing away of Shri Rishang Keishing 
                        
                        
                
                
            
                Posted On:
                24 AUG 2017 12:18PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind has condoled the passing away of former Chief Minister of Manipur, Shri Rishang Keishing.

In a condolence message to his wife, Smt. Khatingla Keishing, the President has said, “I am sad to learn about the passing away of your husband, Shri Rishang Keishing.

Former Chief Minister of Manipur, Shri Rishang Keishing was a towering leader of the North-East and the member of the first Lok Sabha. He also served as the member of Rajya Sabha from Manipur. A great leader, he actively participated in our freedom struggle. In his passing away, the nation has lost a well known public figure and a veteran Parliamentarian whose services to the State of Manipur and the nation shall always be remembered.

Please accept my heartfelt condolences and convey the same to other members of your family. May you all have the strength to bear this irreparable loss with courage and fortitude”.

 

******

 

AKT/HS/VK 

                
                
                (Release ID: 1500555)
                Visitor Counter : 81
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India visits Leh, presents Colours to all five Ladakh Scouts Battalions and Ladakh Scouts Regimental Centre 
                        
                        
                ","
                Posted On:
                21 AUG 2017 5:30PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India visits Leh, presents Colours to all five Ladakh Scouts Battalions and Ladakh Scouts Regimental Centre 
                        
                        
                
                
            
                Posted On:
                21 AUG 2017 5:30PM by PIB Delhi
            
                
                
                
                
                   The President of India, Shri Ram Nath Kovind presented Colours to all five Ladakh Scouts Battalions and the Ladakh Scouts Regimental Centre.

Speaking on the occasion, the President said that the visit to Leh, in the State of Jammu and Kashmir, was his first outside Delhi since assuming office. In his capacity as Supreme Commander of the Armed Forces, he dedicated the visit to the armed forces of the country.

The President said it has been 54 years since the Ladakh Scouts became part of the Indian Army. This period has been replete with tales of heroism, honour and glory. The genesis of the Regiment was in the invasion by Pakistani raiders in 1947-48 and the resolve with which Ladakhis defended their motherland. This continues to remain a matter of pride for the entire country.

 The President said that in a little over half a century, the Regiment has earned 605 Honours and Awards for conspicuous gallantry and distinguished service. This speaks for the exceptional valour and spirit of the Regiment personnel and is a model for all soldiers and officers of our armed forces. They have earned distinction in various wars and operations and excelled in sports, adventure pursuits and professional challenges.

The President said that at the Colour Presentation Ceremony, he would like to pay homage to the martyrs of the Ladakh Scouts Regiment. Their blood and sacrifice has secured our sovereignty, brought glory to our nation and protected our people from harm. He also congratulated all veterans and serving soldiers of the Regiment for their adherence to duty and professional conduct. Among the dignitaries present on the occasion were the Governor of Jammu & Kashmir Mr. N.N. Vohra, Chief Minister Ms. Mehbooba Mufti  Sayeed, Deputy C.M. Mr. Nirmal Kumar Singh, other Ministers of the Government of Jammu & Kashmir, as well as Chief of Army Staff General Bipin Rawat.

 Later the President laid the foundation stone of the Buddha Park for World Peace at Leh’s Mahabodhi International Meditation Centre. Thereafter he flew back to Delhi.

 

***

AKT/HS/VK

 

Click here Full text of President’s speech

 

Click here for English version of the President’s speech  

 

                
                
                (Release ID: 1500250)
                Visitor Counter : 227
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India Writes to Governor of Uttar Pradesh Condoling the Loss of Lives in Derailment of Puri-Haridwar Kalinga Utkal Express 
                        
                        
                ","
                Posted On:
                20 AUG 2017 5:03PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India Writes to Governor of Uttar Pradesh Condoling the Loss of Lives in Derailment of Puri-Haridwar Kalinga Utkal Express 
                        
                        
                
                
            
                Posted On:
                20 AUG 2017 5:03PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind has written to the Governor of Uttar Pradesh, Shri Ram Naik conveying his condolences on the loss of lives in the derailment of the Puri-Haridwar Kalinga Utkal Express at Khatauli near Muzaffarnagar in Uttar Pradesh. 

In his message, the President has said “I am sad to learn about the derailment of the Puri-Haridwar Kalinga Utkal Express at Khatauli near Muzaffarnagar in Uttar Pradesh, as a result of which a number of persons lost their lives and others sustained injuries. 

I understand both the State Government and the Railway authorities are providing all possible assistance to the bereaved families as well as the best of medical attention to the injured. 

Please convey my heartfelt condolences to the families of the deceased. I wish speedy recovery to all the injured persons”. 
 

****



AKT/AK 

                
                
                (Release ID: 1500131)
                Visitor Counter : 271
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India to Visit Leh on August 21, 2017 
                        
                        
                ","
                Posted On:
                20 AUG 2017 5:02PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India to Visit Leh on August 21, 2017 
                        
                        
                
                
            
                Posted On:
                20 AUG 2017 5:02PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind will visit Jammu & Kashmir (Leh) on August 21, 2017 to present Colours to all five Ladakh Scouts Battalions and Ladakh Scouts Regimental Centre at Leh. On the same day, he will also visit the Mahabodhi International Meditation Centre at Leh before returning to Delhi. 
 

****



AKT/AK 

                
                
                (Release ID: 1500130)
                Visitor Counter : 88
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India visited the Apiary in President’s Estate on World Honey Bee Day
                        
                        
                ","
                Posted On:
                19 AUG 2017 6:50PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India visited the Apiary in President’s Estate on World Honey Bee Day
                        
                        
                
                
            
                Posted On:
                19 AUG 2017 6:50PM by PIB Delhi
            
                
                
                
                
                
The President of India, Shri Ram Nath Kovind visited the Apiary in the President’s Estate today (August 19, 2017) on the occasion of World Honey Bee Day.

As a unique project, the Apiary was established, in the President’s Estate for the first time with the help of Khadi & Village Industries Commission (KVIC) as the Government is promoting the ‘Honey Mission’ in the country. At present, 200 bee boxes have been set up which will increase to 500.  The Apiary will produce high quality honey, wax, pollen etc as well as help increase flora, fauna in Rashtrapati Bhavan through pollination.

****

 

AKT/NT


                
                
                (Release ID: 1500110)
                Visitor Counter : 138
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India Pays Floral Tributes to Dr Shanker Dayal Sharma on his Birth Anniversary 
                        
                        
                ","
                Posted On:
                19 AUG 2017 6:49PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India Pays Floral Tributes to Dr Shanker Dayal Sharma on his Birth Anniversary 
                        
                        
                
                
            
                Posted On:
                19 AUG 2017 6:49PM by PIB Delhi
            
                
                
                
                
                 


The President of India, Shri Ram Nath Kovind paid floral tributes to Dr. Shanker Dayal Sharma, former President of India on the occasion of his birth anniversary at Rashtrapati Bhavan today (August 19, 2017). 

 

The President, family members of Dr. Shanker Dayal Sharma, officers and staff of Rashtrapati Bhavan paid floral tributes in front of a portrait of Dr. Shanker Dayal Sharma.

*****

AKT/NT 


                
                
                (Release ID: 1500109)
                Visitor Counter : 97
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Rashtrapati Bhavan is a National Institution and Belongs to all the People of our Country, Says President 
                        
                        
                ","
                Posted On:
                19 AUG 2017 6:48PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Rashtrapati Bhavan is a National Institution and Belongs to all the People of our Country, Says President 
                        
                        
                
                
            
                Posted On:
                19 AUG 2017 6:48PM by PIB Delhi
            
                
                
                
                
                
 


The President of India, Shri Ram Nath Kovind met the President’s Press Wing officers and staff at Rashtrapati Bhavan today (August 19, 2017). This is the second in a series of meetings that the President of India has called to acquaint himself with the President’s staff.  In the first batch, he had met the President’s Military Wing officers and staff at Rashtrapati Bhavan on August 5, 2017.

 

The Press Secretary to the President, Shri Ashok Malik introduced the Press Wing of Rashtrapati Bhavan to the President, comprising Deputy Press Secretary, Smt. Shamima Siddiqui, Message Section, Library, Photo Section, Multi Media Studio, Reference & Clipping Cell and the Government of India Printing Press.

 

Speaking on the occasion, the President said Rashtrapati Bhavan is a national institution. It belongs to all the people of our country. The Press Wing is responsible for providing information regarding Rashtrapati Bhavan to the world. Rashtrapati Bhavan should be accessible to as many people as possible. Those in Delhi can visit it by themselves, but an updated website and digital presence, in this era of digital technology and social media, can ensure that more and more people in other parts of the country can be part of the Rashtrapati Bhavan online community. He also emphasized the importance of physical health and good conduct of officers and staff of Rashtrapati Bhavan.

 

*****

 

AKT/NT

    


                
                
                (Release ID: 1500108)
                Visitor Counter : 100
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India strongly condemns the terror attack in Barcelona 
                        
                        
                ","
                Posted On:
                18 AUG 2017 8:42PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India strongly condemns the terror attack in Barcelona 
                        
                        
                
                
            
                Posted On:
                18 AUG 2017 8:42PM by PIB Delhi
            
                
                
                
                
                
 

The President of India, Shri Ram Nath Kovind has strongly condemned the terror attack in Barcelona, Spain. 

In a message to His Majesty King Felipe VI of Spain, the President said, “I am deeply shocked and saddened by the horrific terror attack in Barcelona. India condemns the attack in strongest possible terms. I offer my heartfelt condolences for the victims and wish speedy recovery for those injured. 

Terrorism poses the gravest threat to humanity today. Its perpetrators are determined to destroy peace loving communities and peoples. The global community must come together and give them a befitting response. India remains fully committed to work with Spain in defeating these evil forces. 

I once again express my solidarity with the people of Spain in this difficult hour”. 
 

******



AKT/HS

                
                
                (Release ID: 1500102)
                Visitor Counter : 122
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Human safety and lives must always come first, says President Kovind to Indian Mining Industry 
                        
                        
                ","
                Posted On:
                17 AUG 2017 4:20PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Human safety and lives must always come first, says President Kovind to Indian Mining Industry 
                        
                        
                
                
            
                Posted On:
                17 AUG 2017 4:20PM by PIB Delhi
            
                
                
                
                
                 



        The President of India, Shri Ram Nath Kovind  presented the National Safety Awards (Mines) for the years 2013 and 2014 at a function held at Vigyan Bhavan, New Delhi today (August 17, 2017).

Speaking on the occasion, the President said that India is endowed with an impressive mineral wealth. Today, the mineral sector contributes 2.6 per cent of our national GDP and provides direct employment to over one million people on a daily average basis, and helps the lives of their families.

The President said that in recent decades, the Indian mining industry has progressed appreciably in production and productivity through intensive mechanisation and adoption of new technology. Never before in its long history has the Indian mining industry experienced such revolutionary change, at such an accelerated pace. The balance between greater productivity and profit margins and the safety of workers is vital. Human safety and lives must always come first. They are always the priority.

The President said that he was confident that the National Safety Awards in Mines will continue to be an excellent motivator for upholding safety and welfare standards in the mines of our country. The safety practices of the award winning mines from today’s event should be case studies for students of mining engineering and management. Students should also visit such mines as part of their familiarisation programmes. Unique safety features introduced by the award winning mines should be highlighted by relevant authorities and universally adopted, as may be applicable. The President urged mining companies to design enlightened policies to give back to workers and families of workers, to the local community and to larger society.

 

Please click to read Full text of President’s speech in Hindi.

Please click to read English version of President’s speech.

 

***

AKT/HS/VK

 



                
                
                (Release ID: 1499929)
                Visitor Counter : 190
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President’s Address to the Nation on the eve of India’s 71st Independence Day, 2017 
                        
                        
                ","
                Posted On:
                14 AUG 2017 7:57PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President’s Address to the Nation on the eve of India’s 71st Independence Day, 2017 
                        
                        
                
                
            
                Posted On:
                14 AUG 2017 7:57PM by PIB Delhi
            
                
                
                
                
                Dear Fellow Citizens engaged in the task of nation building



My greetings to you as we complete 70 years of our Independence

Our country will be celebrating its 71st Independence Day tomorrow. On the eve of this anniversary I extend my good wishes to all of you.

On August 15, 1947, we became a free nation. Sovereignty and the responsibility for our destiny moved from the British crown to the people of India. Some have called this process a “transfer of power”.

It was much more than that. It was the culmination of a dream for our country – a dream seen by our forefathers and freedom fighters. We were free to imagine and build our nation anew.

It is crucial to understand that this dream for a free India was rooted in our ordinary villages, in the well-being of our poor and underprivileged, and in the all-round development of our country.

For this we owe so much to the countless freedom fighters who made great sacrifices to bring us here.

Chennamma, the Rani of Kittur. Lakshmibai of Jhansi. Matangini Hazra, the heroine and martyr of the Quit India Movement. There are so many examples.

Matangini Hazra was an elderly woman, into her 70s. She was shot by the colonial police in Tamluk, in Bengal, while leading a peaceful protest march. She died with “Vande Mataram” on her lips and with the hope of a free India in her heart.

Freedom fighters like Sardar Bhagat Singh, Chandrashekhar Azad, Ram Prasad Bismil, Ashfaqullah Khan, Birsa Munda and thousands of others gave their lives for us. We can never forget them.

From the earliest days of our freedom struggle, we were blessed with a galaxy of revolutionary leaders who guided our country.

They spoke of not just political freedom. Mahatma Gandhi emphasised the moral character of India and of Indian society. The principles that Gandhiji spoke about are relevant even today.

Gandhiji was not alone in this nationwide struggle for freedom and reform. Netaji Subhas Chandra Bose exhorted our people, saying: “Give me blood and I will give you freedom”. At his word, millions of Indians joined the freedom movement under his leadership and gave their all.

Nehruji emphasised that India’s age-old heritage and traditions – so dear to us – could co-exist with technology and a quest to modernise our society.

Sardar Patel instilled in us the importance of national unity and integrity. And of a disciplined national character.

Babasaheb Bhim Rao Ambedkar urged upon us the virtues of constitutional governance, of the rule of law – and of the vital need for education.

I have given only a few examples of illustrious leaders. I could give you many more. The generation that brought us to freedom was diverse. They were men and women who represented all parts of our country and a variety of political and social thought.

We need to draw inspiration from such brave freedom fighters, many of whom sacrificed even their lives for the country. We need to invoke the same spirit today in the task of nation building.

The stress on the moral basis of policy and action, belief in unity and discipline, faith in a synthesis of heritage and science, and promotion of the rule of law and of education – all of it was located in a partnership between citizen and government.

That is how our nation has been built – by a partnership between citizen and government, between individual and society, between a family and the wider community.

Fellow Citizens

A tradition I remember from my childhood was that when there was a wedding in any one family, the entire village shared the responsibility and contributed. Regardless of the caste or community, the bride became the daughter of not just a single family but of the entire village.

Neighbours and others living in the village looked after guests, and took charge of different arrangements. Contributions came from many families. One family would send food-grains for the wedding, another would send vegetables, a third would arrive with some other item.

There was a sense of caring and of sharing, and of interdependence. If you helped your neighbours in their times of need, they instinctively helped you in turn.

Today, in big cities we may not even know our neighbours. Whether in cities or villages, it is important to renew that sense of caring and sharing. This will make us a gentler and happier society and help us understand each other with greater empathy.

Fellow Citizens

This spirit of empathy and of social service and volunteerism is very much alive in India. There are so many people and organisations that work quietly and diligently for the poor and the disadvantaged.

They could be running schools for street children, caring for stray animals and birds, and providing water to hard-to-reach tribal communities in remote areas. Or cleaning rivers and public places. They are nation builders in action, and we need to draw inspiration from them.

We should also work with unity and purpose to ensure that the benefits of government policies reach all sections of society. For this, the partnership between citizens and government remains essential:

·         The government has started the Swachchh Bharat campaign – but it is for each of us to ensure a Swachchh Bharat

·         The government is building toilets or helping build toilets – but it is for each of us to use those toilets and make India open-defecation free

·         The government is enabling communication infrastructure – but it is for each of us to use the Internet for the right purposes: to bridge knowledge gaps, create opportunities, and enhance educational and information access

·         The government is promoting the idea of Beti Bachao–Beti Padhao – but it is for each of us to ensure that our daughters are not discriminated against and get the best education

·         The government can frame laws and strengthen law enforcement – but it is for each of us to be a law-abiding citizen. And to build a law-abiding society

·         The government is pushing transparency and eliminating corruption in public recruitment and procurement – but it is for each of us to answer to our inner conscience in everyday life

·         The government is implementing GST to eliminate multiple taxes and simplify transactions – but it is for each of us to make this an essential part of our everyday transactions and business culture

I am happy that the transition to the GST system has been smooth. It should be a matter of pride for all of us that the taxes we pay are used for nation building – to help the poor and the marginalised, to build rural and urban infrastructure, and to strengthen our border defences.

Fellow Citizens

In the year 2022, our country will complete 75 years of Independence. It is our national resolve to attain certain desired milestones for a New India by then.

When we speak of a New India, what do we mean? There are some obvious parameters – like a house for every family, power on demand, better roads and telecom, a modern railway network, rapid and sustained growth.

And yet there is more. New India must include that integral humanist component that is in our DNA, and which has defined our country and our civilisation. New India must be a society rushing towards the future, but also a compassionate society.

·         A compassionate society where the traditionally disadvantaged, whether SCs, STs or OBCs, are part of our national developmental process

·         A compassionate society where populations in our frontier areas and states, who may sometimes feel a sense of alienation, are embraced as our brothers and sisters

·         A compassionate society where the deprived child, the aged and the ailing senior citizen, and the poor and the under-privileged are always in our thought – not an afterthought. And where we take special care to ensure that our divyang brothers and sisters get equal opportunities in all walks of life

·         A compassionate and egalitarian society that does not discriminate on gender or religious background

·         A compassionate society that enriches our human capital and equips our young people by promoting accessible, affordable and world-class educational institutions. And where quality health-care and nutrition are not a challenge

It is only with all this that we will build the New India we can cherish – where every Indian is equipped to fulfil his or her potential and do so in a manner that leaves each one of us content and happy. And helps each of us contribute to society and our country.

I am confident that a strong partnership between citizens and the government will allow us to meet the goals of New India.

Your immense patience and understanding in the days following demonetisation – and your whole-hearted support in the battle against corruption and black money – reflected a responsible and enlightened society.

Demonetisation has boosted our efforts to build an honest society. We must sustain this spirit and this momentum.

Fellow Citizens

There is also need to adopt technology. We must use technology to empower our people and achieve the goal of poverty elimination in a single generation. Poverty and New India are simply not compatible.

Today, the world is looking at India with admiration. Our country is seen as a responsible global citizen, a growing economy, and a solution provider to various international challenges – such as climate change, disasters, conflicts, humanitarian crises, radicalism and terrorism.

The Tokyo Olympics of 2020 offer another opportunity for us to raise our standing in the world’s eyes. Over the coming three years, we should absorb ourselves in this national mission. Government agencies, sports bodies and business enterprises need to join hands to identify and support our talented sportspersons and provide them world-class training facilities – so that they can be even more successful in Tokyo.

As citizens and children of India – whether we live at home or abroad – we must ask ourselves how we can add to our country’s pride.

Fellow Citizens

It is natural for us to think of our families, but we must also think of society. We must heed the call for that extra degree of selflessness, that extra something beyond just duty. A mother who nurtures and brings up her child is not just doing a duty. She is displaying a unique selflessness.
